1,2/1/2014 7:26,In
1,2/1/2014 12:02,Out
1,2/1/2014 13:00,In
1,2/1/2014 18:04,Out
1,2/2/2014 7:24,In
1,2/2/2014 11:30,In
1,2/2/2014 12:27,In
1,2/2/2014 16:03,Out
1,2/3/2014 11:30,Out
1,2/3/2014 12:30,In
1,2/3/2014 18:30,Out
1,2/3/2014 19:03,In
1,2/3/2014 22:04,Out
1,2/4/2014 7:23,In
1,2/4/2014 11:31,Out
1,2/4/2014 12:27,In
1,2/4/2014 18:31,Out
1,2/4/2014 19:02,In
1,2/4/2014 22:00,Out
1,2/5/2014 7:48,In
1,2/5/2014 11:30,In
1,2/5/2014 12:27,In
1,2/5/2014 18:31,Out
1,2/5/2014 19:02,In
1,2/5/2014 21:58,Out
1,2/6/2014 7:24,In
1,2/6/2014 11:31,Out
1,2/6/2014 12:27,In
1,2/6/2014 18:30,Out
1,2/6/2014 19:03,In
1,2/7/2014 11:32,Out
1,2/7/2014 12:29,In
1,2/7/2014 18:30,Out
1,2/7/2014 19:04,In
1,2/7/2014 22:04,Out
1,2/8/2014 7:26,In
1,2/8/2014 11:32,Out
1,2/8/2014 12:30,In
1,2/8/2014 18:07,Out
1,2/9/2014 8:54,In
1,2/9/2014 11:32,Out
1,2/9/2014 12:28,In
1,2/9/2014 16:03,Out
1,2/10/2014 11:31,Out
1,2/10/2014 12:31,In
1,2/10/2014 18:31,Out
1,2/10/2014 19:03,In
1,2/10/2014 22:00,Out
1,2/11/2014 7:29,In
1,2/11/2014 11:32,In
1,2/11/2014 11:32,Out
1,2/11/2014 12:28,In
1,2/11/2014 18:31,Out
1,2/11/2014 19:03,In
1,2/11/2014 22:02,Out
1,2/12/2014 7:23,In
1,2/12/2014 11:31,Out
1,2/12/2014 12:28,In
1,2/12/2014 18:32,Out
1,2/12/2014 19:04,In
1,2/12/2014 22:02,Out
1,2/13/2014 7:31,In
1,2/13/2014 11:32,Out
1,2/13/2014 12:27,In
1,2/13/2014 18:32,Out
1,2/13/2014 19:03,In
1,2/13/2014 22:02,Out
1,2/14/2014 7:31,In
1,2/14/2014 11:32,Out
1,2/14/2014 12:30,In
1,2/14/2014 18:32,Out
1,2/14/2014 19:02,In
1,2/14/2014 22:02,Out
1,2/15/2014 7:50,In
1,2/15/2014 11:33,Out
1,2/15/2014 12:28,In
1,2/15/2014 18:31,Out
1,2/15/2014 21:01,Out
1,2/16/2014 7:26,In
1,2/16/2014 11:32,Out
1,2/16/2014 12:32,In
1,2/16/2014 16:04,Out
1,2/17/2014 11:29,Out
1,2/17/2014 12:26,In
1,2/17/2014 18:56,Out
1,2/17/2014 19:23,In
1,2/17/2014 21:56,Out
1,2/18/2014 7:20,In
1,2/18/2014 11:26,Out
1,2/18/2014 12:25,In
1,2/18/2014 18:28,Out
1,2/18/2014 19:02,In
1,2/18/2014 21:55,Out
1,2/19/2014 7:19,In
1,2/19/2014 11:26,Out
1,2/19/2014 12:22,In
1,2/19/2014 18:28,Out
1,2/19/2014 18:57,Out
1,2/19/2014 21:55,Out
1,2/20/2014 7:40,In
1,2/20/2014 11:27,Out
1,2/20/2014 12:22,In
1,2/20/2014 18:26,Out
1,2/20/2014 18:57,Out
1,2/20/2014 18:58,In
1,2/20/2014 21:56,Out
1,2/21/2014 7:21,In
1,2/21/2014 11:27,Out
1,2/21/2014 12:23,In
1,2/21/2014 18:26,Out
1,2/21/2014 19:00,In
1,2/21/2014 21:57,Out
1,2/22/2014 8:17,In
1,2/22/2014 11:27,Out
1,2/22/2014 12:24,In
1,2/22/2014 18:26,Out
1,2/22/2014 18:57,In
1,2/22/2014 20:56,Out
1,2/23/2014 7:25,In
1,2/23/2014 11:27,Out
1,2/23/2014 12:22,In
1,2/23/2014 15:56,In
1,2/23/2014 15:56,Out
1,2/24/2014 7:23,In
1,2/24/2014 11:27,Out
1,2/24/2014 12:19,In
1,2/24/2014 18:58,In
1,2/24/2014 18:58,Out
1,2/24/2014 19:25,In
1,2/24/2014 21:54,Out
1,2/25/2014 7:21,In
1,2/25/2014 11:25,Out
1,2/25/2014 12:23,In
1,2/25/2014 18:27,Out
1,2/25/2014 18:59,In
1,2/25/2014 21:57,Out
1,2/26/2014 7:23,In
1,2/26/2014 11:25,Out
1,2/26/2014 12:24,In
1,2/26/2014 18:27,Out
1,2/26/2014 18:57,In
1,2/26/2014 21:57,Out
1,2/27/2014 7:22,In
1,2/27/2014 11:28,Out
1,2/27/2014 12:22,In
1,2/27/2014 18:28,Out
1,2/27/2014 19:01,In
1,2/27/2014 21:55,Out
1,2/28/2014 7:56,In
1,3/1/2014 7:26,In
1,3/1/2014 11:26,Out
1,3/1/2014 12:25,In
1,3/1/2014 18:00,Out
1,3/2/2014 7:22,In
1,3/2/2014 11:26,Out
1,3/2/2014 12:22,In
1,3/2/2014 15:57,Out
2,2/1/2014 8:32,In
2,2/1/2014 12:02,Out
2,2/1/2014 13:01,In
2,2/1/2014 18:06,In
2,2/2/2014 7:25,In
2,2/2/2014 11:31,Out
2,2/2/2014 12:25,In
2,2/2/2014 16:03,Out
2,2/3/2014 11:30,Out
2,2/3/2014 12:30,In
2,2/3/2014 18:31,Out
2,2/3/2014 19:03,In
2,2/3/2014 22:04,Out
2,2/4/2014 9:43,In
2,2/4/2014 11:31,Out
2,2/4/2014 12:28,In
2,2/4/2014 18:30,Out
2,2/4/2014 19:02,In
2,2/4/2014 22:00,Out
2,2/5/2014 7:28,In
2,2/5/2014 11:31,Out
2,2/5/2014 12:28,In
2,2/5/2014 18:31,Out
2,2/5/2014 19:03,In
2,2/5/2014 21:59,Out
2,2/6/2014 7:26,In
2,2/6/2014 11:31,In
2,2/6/2014 11:31,Out
2,2/6/2014 12:26,In
2,2/6/2014 18:31,Out
2,2/6/2014 19:04,In
2,2/7/2014 11:32,Out
2,2/7/2014 12:30,In
2,2/7/2014 18:32,Out
2,2/7/2014 19:05,In
2,2/7/2014 22:04,Out
2,2/8/2014 7:23,In
2,2/8/2014 11:31,Out
2,2/8/2014 12:27,In
2,2/8/2014 18:06,Out
2,2/9/2014 7:25,In
2,2/9/2014 11:31,Out
2,2/9/2014 12:27,In
2,2/9/2014 16:04,In
2,2/10/2014 11:32,In
2,2/10/2014 11:32,Out
2,2/10/2014 12:30,In
2,2/10/2014 18:32,Out
2,2/10/2014 19:03,In
2,2/10/2014 22:00,In
2,2/11/2014 7:25,In
2,2/11/2014 12:26,In
2,2/11/2014 18:32,Out
2,2/11/2014 19:03,In
2,2/11/2014 22:02,Out
2,2/12/2014 7:55,In
2,2/12/2014 11:32,Out
2,2/12/2014 12:29,In
2,2/12/2014 18:32,Out
2,2/12/2014 19:03,In
2,2/12/2014 22:03,Out
2,2/13/2014 7:27,In
2,2/13/2014 11:32,Out
2,2/13/2014 12:29,In
2,2/13/2014 18:32,Out
2,2/13/2014 19:03,In
2,2/13/2014 22:01,Out
2,2/14/2014 8:16,In
2,2/14/2014 11:32,Out
2,2/14/2014 12:30,In
2,2/14/2014 18:32,Out
2,2/14/2014 19:04,In
2,2/14/2014 22:03,Out
2,2/15/2014 7:37,In
2,2/15/2014 11:33,Out
2,2/15/2014 12:30,In
2,2/15/2014 18:32,Out
2,2/15/2014 19:04,In
2,2/15/2014 21:01,Out
2,2/16/2014 7:48,In
2,2/16/2014 11:33,Out
2,2/16/2014 12:29,In
2,2/16/2014 16:05,Out
2,2/17/2014 11:29,Out
2,2/17/2014 12:26,In
2,2/17/2014 18:56,Out
2,2/17/2014 19:23,In
2,2/17/2014 21:57,Out
2,2/18/2014 7:20,In
2,2/18/2014 11:27,Out
2,2/18/2014 12:25,In
2,2/18/2014 18:28,Out
2,2/18/2014 18:56,In
2,2/18/2014 21:55,Out
2,2/19/2014 7:31,In
2,2/19/2014 11:27,Out
2,2/19/2014 12:22,In
2,2/19/2014 18:28,Out
2,2/19/2014 18:57,Out
2,2/19/2014 21:57,Out
2,2/20/2014 7:34,In
2,2/20/2014 11:27,Out
2,2/20/2014 12:23,In
2,2/20/2014 18:27,In
2,2/20/2014 18:27,Out
2,2/20/2014 18:58,In
2,2/20/2014 21:57,Out
2,2/21/2014 7:22,In
2,2/21/2014 11:27,In
2,2/21/2014 12:23,In
2,2/21/2014 18:27,Out
2,2/21/2014 19:00,In
2,2/21/2014 21:56,In
2,2/21/2014 21:56,Out
2,2/22/2014 7:21,In
2,2/22/2014 11:27,Out
2,2/22/2014 12:23,In
2,2/22/2014 18:26,Out
2,2/22/2014 18:57,In
2,2/22/2014 20:56,Out
2,2/23/2014 7:22,In
2,2/23/2014 11:26,Out
2,2/23/2014 12:24,In
2,2/23/2014 15:57,In
2,2/24/2014 7:22,In
2,2/24/2014 11:27,Out
2,2/24/2014 12:19,In
2,2/24/2014 18:58,In
2,2/24/2014 18:58,Out
2,2/24/2014 19:25,In
2,2/24/2014 21:56,Out
2,2/25/2014 7:23,In
2,2/25/2014 11:26,Out
2,2/25/2014 12:23,In
2,2/25/2014 18:26,Out
2,2/25/2014 18:57,In
2,2/25/2014 21:57,In
2,2/26/2014 7:22,In
2,2/26/2014 11:26,Out
2,2/26/2014 12:25,In
2,2/26/2014 18:26,Out
2,2/26/2014 18:57,In
2,2/26/2014 21:58,Out
2,2/27/2014 7:22,In
2,2/27/2014 11:28,Out
2,2/27/2014 12:22,In
2,2/27/2014 18:26,Out
2,2/27/2014 19:00,In
2,2/27/2014 21:55,Out
3,2/1/2014 7:26,In
3,2/1/2014 12:02,Out
3,2/1/2014 13:01,In
3,2/1/2014 18:18,Out
3,2/2/2014 7:23,In
3,2/2/2014 11:59,Out
3,2/2/2014 13:02,In
3,2/2/2014 16:03,Out
3,2/3/2014 12:03,Out
3,2/3/2014 13:00,In
3,2/3/2014 19:05,Out
3,2/3/2014 19:26,In
3,2/3/2014 22:04,Out
3,2/4/2014 7:34,In
3,2/4/2014 12:04,Out
3,2/4/2014 13:02,Out
3,2/4/2014 19:01,Out
3,2/4/2014 19:28,In
3,2/4/2014 22:03,Out
3,2/5/2014 7:23,In
3,2/5/2014 12:01,Out
3,2/5/2014 12:57,In
3,2/5/2014 19:00,Out
3,2/5/2014 19:22,Out
3,2/5/2014 22:06,Out
3,2/6/2014 7:27,In
3,2/6/2014 12:01,Out
3,2/6/2014 13:00,In
3,2/6/2014 19:00,Out
3,2/6/2014 19:27,In
3,2/7/2014 12:00,Out
3,2/7/2014 13:03,In
3,2/7/2014 19:00,Out
3,2/7/2014 19:25,Out
3,2/7/2014 22:07,Out
3,2/8/2014 7:51,Out
3,2/8/2014 7:51,In
3,2/8/2014 12:02,Out
3,2/8/2014 13:01,In
3,2/8/2014 18:32,Out
3,2/9/2014 7:35,In
3,2/9/2014 12:00,Out
3,2/9/2014 13:01,In
3,2/9/2014 16:03,Out
3,2/10/2014 8:52,In
3,2/10/2014 12:04,Out
3,2/10/2014 13:01,In
3,2/10/2014 19:01,Out
3,2/10/2014 19:24,In
3,2/10/2014 22:04,Out
3,2/10/2014 22:04,Out
3,2/11/2014 7:45,In
3,2/11/2014 12:02,Out
3,2/11/2014 12:59,In
3,2/11/2014 19:01,In
3,2/11/2014 19:01,Out
3,2/11/2014 19:24,In
3,2/11/2014 22:04,Out
3,2/12/2014 7:23,In
3,2/12/2014 12:01,Out
3,2/12/2014 13:00,In
3,2/12/2014 19:03,Out
3,2/12/2014 19:25,In
3,2/12/2014 22:03,Out
3,2/13/2014 7:31,In
3,2/13/2014 12:00,Out
3,2/13/2014 13:04,In
3,2/13/2014 19:00,Out
3,2/13/2014 19:28,In
3,2/13/2014 22:03,Out
3,2/14/2014 7:23,In
3,2/14/2014 12:00,Out
3,2/14/2014 13:02,In
3,2/14/2014 19:00,Out
3,2/14/2014 19:25,In
3,2/14/2014 22:04,Out
3,2/15/2014 7:47,In
3,2/15/2014 12:05,Out
3,2/15/2014 13:01,In
3,2/15/2014 19:03,Out
3,2/15/2014 19:27,In
3,2/15/2014 21:05,In
3,2/15/2014 21:05,Out
3,2/17/2014 11:58,Out
3,2/17/2014 18:57,Out
3,2/17/2014 19:21,In
3,2/17/2014 21:58,Out
3,2/18/2014 7:18,In
3,2/18/2014 11:57,Out
3,2/18/2014 12:54,In
3,2/18/2014 18:56,Out
3,2/18/2014 19:24,In
3,2/18/2014 21:59,Out
3,2/19/2014 7:20,In
3,2/19/2014 11:55,Out
3,2/19/2014 18:57,Out
3,2/19/2014 19:24,In
3,2/19/2014 22:00,Out
3,2/20/2014 7:20,In
3,2/20/2014 11:57,Out
3,2/20/2014 12:56,In
3,2/20/2014 18:54,Out
3,2/20/2014 19:23,In
3,2/20/2014 22:00,Out
3,2/21/2014 7:21,In
3,2/21/2014 11:56,Out
3,2/21/2014 12:57,In
3,2/21/2014 18:55,Out
3,2/21/2014 19:27,In
3,2/21/2014 22:00,Out
3,2/22/2014 7:48,In
3,2/22/2014 11:56,Out
3,2/22/2014 12:56,In
3,2/22/2014 19:00,Out
3,2/22/2014 21:00,Out
3,2/23/2014 7:20,In
3,2/23/2014 11:57,Out
3,2/23/2014 12:56,In
3,2/23/2014 15:55,Out
3,2/24/2014 7:45,In
3,2/24/2014 11:54,Out
3,2/24/2014 12:54,In
3,2/24/2014 19:20,In
3,2/24/2014 22:01,Out
3,2/25/2014 7:29,In
3,2/25/2014 11:56,Out
3,2/25/2014 12:54,In
3,2/25/2014 18:54,Out
3,2/25/2014 19:23,In
3,2/25/2014 22:03,Out
3,2/26/2014 7:45,In
3,2/26/2014 11:55,Out
3,2/26/2014 12:56,In
3,2/26/2014 18:55,Out
3,2/26/2014 19:25,In
3,2/26/2014 22:01,In
3,2/26/2014 22:01,Out
3,2/27/2014 7:28,In
3,2/27/2014 11:55,Out
3,2/27/2014 12:56,In
3,2/27/2014 18:57,Out
3,2/27/2014 19:23,In
3,2/27/2014 22:00,Out
3,2/28/2014 7:42,In
3,3/1/2014 7:34,In
3,3/1/2014 11:56,Out
3,3/1/2014 12:56,In
3,3/1/2014 18:35,Out
3,3/2/2014 7:30,In
3,3/2/2014 11:59,Out
3,3/2/2014 12:57,In
3,3/2/2014 15:59,Out
5,2/1/2014 7:29,In
5,2/1/2014 12:02,Out
5,2/1/2014 18:04,Out
5,2/2/2014 7:24,In
5,2/2/2014 11:31,Out
5,2/2/2014 16:05,Out
5,2/3/2014 11:31,Out
5,2/3/2014 12:32,In
5,2/3/2014 18:35,Out
5,2/3/2014 19:01,In
5,2/3/2014 22:05,Out
5,2/4/2014 7:25,In
5,2/4/2014 11:31,Out
5,2/4/2014 12:28,In
5,2/4/2014 18:35,Out
5,2/4/2014 19:08,In
5,2/4/2014 22:01,Out
5,2/5/2014 7:32,In
5,2/5/2014 11:30,Out
5,2/5/2014 12:29,In
5,2/5/2014 18:33,Out
5,2/5/2014 19:03,In
5,2/5/2014 21:58,Out
5,2/6/2014 7:59,In
5,2/6/2014 11:31,Out
5,2/6/2014 12:30,In
5,2/6/2014 18:32,In
5,2/6/2014 19:02,In
5,2/7/2014 11:32,Out
5,2/7/2014 18:31,Out
5,2/7/2014 19:01,In
5,2/7/2014 22:04,Out
5,2/8/2014 7:50,In
5,2/8/2014 11:34,Out
5,2/8/2014 12:35,In
5,2/8/2014 18:07,Out
5,2/9/2014 10:33,In
5,2/9/2014 11:32,Out
5,2/9/2014 12:31,In
5,2/9/2014 16:03,Out
5,2/10/2014 11:32,Out
5,2/10/2014 12:33,In
5,2/10/2014 18:30,Out
5,2/10/2014 19:04,In
5,2/10/2014 22:00,Out
5,2/12/2014 7:24,In
5,2/12/2014 11:31,Out
5,2/12/2014 12:30,In
5,2/12/2014 18:32,Out
5,2/12/2014 19:06,In
5,2/12/2014 22:02,Out
5,2/13/2014 7:25,In
5,2/13/2014 11:32,Out
5,2/13/2014 18:34,Out
5,2/13/2014 19:02,In
5,2/13/2014 22:00,Out
5,2/14/2014 8:17,In
5,2/14/2014 11:32,Out
5,2/14/2014 12:33,In
5,2/14/2014 18:32,Out
5,2/14/2014 19:04,In
5,2/14/2014 22:02,Out
5,2/15/2014 7:50,In
5,2/15/2014 11:35,Out
5,2/15/2014 12:29,In
5,2/15/2014 18:31,Out
5,2/15/2014 19:05,In
5,2/15/2014 20:59,Out
5,2/16/2014 7:32,In
5,2/16/2014 11:33,In
5,2/16/2014 13:07,In
5,2/16/2014 16:11,Out
5,2/17/2014 11:29,Out
5,2/17/2014 12:27,In
5,2/17/2014 18:56,Out
5,2/17/2014 19:30,In
5,2/17/2014 21:56,Out
5,2/18/2014 8:09,In
5,2/18/2014 11:27,Out
5,2/18/2014 12:25,In
5,2/18/2014 18:29,Out
5,2/18/2014 19:06,In
5,2/18/2014 21:55,Out
5,2/19/2014 8:06,In
5,2/19/2014 11:28,Out
5,2/19/2014 12:25,In
5,2/19/2014 18:29,Out
5,2/19/2014 19:19,In
5,2/19/2014 21:55,Out
5,2/20/2014 7:55,In
5,2/20/2014 11:27,Out
5,2/20/2014 12:22,In
5,2/20/2014 18:30,Out
5,2/20/2014 19:01,In
5,2/20/2014 21:56,Out
5,2/21/2014 8:22,In
5,2/21/2014 11:28,Out
5,2/21/2014 12:26,In
5,2/21/2014 18:26,Out
5,2/21/2014 19:01,In
5,2/21/2014 21:56,Out
5,2/26/2014 11:26,Out
5,2/26/2014 12:28,In
5,2/26/2014 18:27,Out
5,2/26/2014 19:00,In
5,2/26/2014 21:57,Out
5,2/27/2014 7:22,In
5,2/27/2014 11:28,Out
5,2/27/2014 12:24,In
5,2/27/2014 18:27,Out
5,2/27/2014 19:03,In
5,2/27/2014 21:59,Out
5,3/1/2014 11:27,Out
5,3/2/2014 11:25,Out
7,2/1/2014 12:02,Out
7,2/1/2014 13:03,In
7,2/1/2014 18:12,Out
7,2/2/2014 7:26,In
7,2/2/2014 11:31,Out
7,2/2/2014 12:27,In
7,2/2/2014 16:04,Out
7,2/3/2014 11:31,Out
7,2/3/2014 12:31,In
7,2/3/2014 18:30,Out
7,2/3/2014 19:02,In
7,2/3/2014 22:06,Out
7,2/4/2014 7:23,In
7,2/4/2014 11:32,Out
7,2/4/2014 12:28,In
7,2/4/2014 18:30,Out
7,2/4/2014 19:02,In
7,2/4/2014 22:12,In
7,2/4/2014 22:12,Out
7,2/5/2014 7:26,In
7,2/5/2014 11:31,In
7,2/5/2014 11:32,Out
7,2/5/2014 12:29,In
7,2/5/2014 18:31,In
7,2/5/2014 19:03,In
7,2/5/2014 22:03,Out
7,2/6/2014 7:25,In
7,2/6/2014 11:30,Out
7,2/6/2014 12:28,In
7,2/6/2014 18:31,Out
7,2/6/2014 19:03,In
7,2/7/2014 11:33,Out
7,2/7/2014 12:30,In
7,2/7/2014 18:31,Out
7,2/7/2014 19:00,Out
7,2/7/2014 19:00,In
7,2/7/2014 22:13,Out
7,2/8/2014 7:29,In
7,2/8/2014 11:32,In
7,2/8/2014 12:31,In
7,2/8/2014 18:26,Out
7,2/9/2014 7:24,In
7,2/9/2014 11:31,Out
7,2/9/2014 12:27,In
7,2/9/2014 16:10,Out
7,2/10/2014 11:33,Out
7,2/10/2014 12:34,In
7,2/10/2014 18:31,Out
7,2/10/2014 19:02,Out
7,2/10/2014 19:02,In
7,2/10/2014 22:02,Out
7,2/12/2014 7:27,In
7,2/12/2014 11:31,Out
7,2/12/2014 12:30,In
7,2/12/2014 18:32,Out
7,2/12/2014 19:04,In
7,2/13/2014 7:24,In
7,2/13/2014 11:32,Out
7,2/13/2014 12:28,In
7,2/13/2014 18:33,Out
7,2/13/2014 19:03,In
7,2/13/2014 22:08,Out
7,2/14/2014 7:25,In
7,2/14/2014 11:31,Out
7,2/14/2014 12:31,In
7,2/14/2014 18:30,Out
7,2/14/2014 19:04,In
7,2/14/2014 22:02,Out
7,2/15/2014 9:15,In
7,2/15/2014 11:33,Out
7,2/15/2014 12:30,In
7,2/15/2014 18:31,Out
7,2/15/2014 19:01,In
7,2/15/2014 21:03,Out
7,2/16/2014 7:26,In
7,2/16/2014 11:32,Out
7,2/16/2014 12:31,In
7,2/16/2014 16:06,Out
7,2/17/2014 11:29,Out
7,2/17/2014 12:27,In
7,2/17/2014 18:56,Out
7,2/17/2014 19:29,In
7,2/17/2014 21:59,Out
7,2/18/2014 7:21,In
7,2/18/2014 11:27,Out
7,2/18/2014 12:26,In
7,2/18/2014 18:28,Out
7,2/18/2014 19:03,In
7,2/18/2014 22:00,Out
7,2/19/2014 7:21,In
7,2/19/2014 11:26,Out
7,2/19/2014 12:24,In
7,2/19/2014 18:28,Out
7,2/19/2014 18:57,In
7,2/19/2014 21:57,Out
7,2/20/2014 7:22,In
7,2/20/2014 11:29,Out
7,2/20/2014 12:23,In
7,2/20/2014 18:27,Out
7,2/20/2014 18:57,In
7,2/20/2014 21:59,Out
7,2/21/2014 7:23,In
7,2/21/2014 11:29,Out
7,2/21/2014 12:25,In
7,2/21/2014 18:27,Out
7,2/21/2014 18:58,In
7,2/21/2014 21:56,Out
7,2/22/2014 7:21,In
7,2/22/2014 11:28,Out
7,2/22/2014 12:25,In
7,2/22/2014 18:26,Out
7,2/22/2014 18:57,In
7,2/22/2014 21:09,Out
7,2/23/2014 7:22,In
7,2/23/2014 11:27,Out
7,2/23/2014 12:24,In
7,2/23/2014 15:58,Out
7,2/24/2014 7:33,In
7,2/24/2014 11:27,In
7,2/24/2014 11:27,Out
7,2/24/2014 12:22,In
7,2/24/2014 19:00,Out
7,2/24/2014 19:27,In
7,2/24/2014 22:00,Out
7,2/25/2014 7:28,In
7,2/25/2014 11:26,Out
7,2/25/2014 12:25,In
7,2/25/2014 18:27,Out
7,2/25/2014 19:00,In
7,2/25/2014 21:58,Out
7,2/26/2014 7:23,In
7,2/26/2014 11:24,Out
7,2/26/2014 12:25,In
7,2/26/2014 18:27,Out
7,2/26/2014 18:57,In
7,2/26/2014 22:01,Out
7,2/27/2014 7:21,In
7,2/27/2014 11:28,Out
7,2/27/2014 12:23,In
7,2/27/2014 18:29,Out
7,2/27/2014 18:30,Out
7,2/27/2014 19:04,In
7,2/27/2014 21:56,Out
7,2/28/2014 7:23,In
7,3/1/2014 7:23,In
7,3/1/2014 11:27,In
7,3/1/2014 11:27,Out
7,3/1/2014 12:27,In
7,3/1/2014 18:07,Out
7,3/2/2014 7:22,In
7,3/2/2014 11:26,Out
7,3/2/2014 12:23,In
7,3/2/2014 16:00,Out
8,2/1/2014 7:27,In
8,2/1/2014 12:03,Out
8,2/1/2014 13:00,In
8,2/1/2014 18:11,Out
8,2/2/2014 7:27,In
8,2/2/2014 12:00,Out
8,2/2/2014 13:01,In
8,2/2/2014 16:07,Out
8,2/3/2014 12:03,Out
8,2/3/2014 12:59,In
8,2/3/2014 19:04,Out
8,2/3/2014 19:29,In
8,2/3/2014 22:06,Out
8,2/4/2014 7:24,In
8,2/4/2014 12:02,Out
8,2/4/2014 13:03,In
8,2/4/2014 19:04,Out
8,2/4/2014 19:27,In
8,2/4/2014 22:04,Out
8,2/5/2014 7:24,In
8,2/5/2014 12:02,Out
8,2/5/2014 12:56,In
8,2/5/2014 19:04,Out
8,2/5/2014 19:28,In
8,2/5/2014 22:03,Out
8,2/6/2014 7:27,In
8,2/6/2014 13:00,In
8,2/6/2014 19:05,Out
8,2/6/2014 19:24,In
8,2/7/2014 12:02,Out
8,2/7/2014 13:03,In
8,2/7/2014 19:03,Out
8,2/7/2014 19:28,In
8,2/7/2014 22:07,Out
8,2/8/2014 7:25,In
8,2/8/2014 12:02,Out
8,2/8/2014 13:00,In
8,2/8/2014 18:13,Out
8,2/9/2014 7:24,In
8,2/9/2014 12:03,Out
8,2/9/2014 13:00,In
8,2/9/2014 16:08,Out
8,2/10/2014 16:20,In
8,2/10/2014 19:26,In
8,2/10/2014 22:03,Out
8,2/11/2014 7:24,In
8,2/11/2014 12:04,Out
8,2/11/2014 12:59,In
8,2/11/2014 19:04,Out
8,2/11/2014 19:29,In
8,2/11/2014 22:04,Out
8,2/12/2014 7:27,In
8,2/12/2014 12:04,Out
8,2/12/2014 12:58,In
8,2/12/2014 19:06,Out
8,2/12/2014 19:28,In
8,2/12/2014 22:04,Out
8,2/13/2014 7:25,In
8,2/13/2014 12:03,Out
8,2/13/2014 13:02,In
8,2/13/2014 19:04,Out
8,2/13/2014 19:27,In
8,2/13/2014 22:04,Out
8,2/14/2014 7:25,In
8,2/14/2014 12:01,Out
8,2/14/2014 13:00,In
8,2/14/2014 19:06,Out
8,2/14/2014 19:25,In
8,2/14/2014 22:04,Out
8,2/15/2014 9:15,In
8,2/15/2014 12:02,Out
8,2/15/2014 13:01,In
8,2/15/2014 19:05,Out
8,2/15/2014 19:28,In
8,2/15/2014 21:03,Out
8,2/16/2014 7:26,In
8,2/16/2014 12:03,Out
8,2/16/2014 13:01,In
8,2/16/2014 16:07,Out
8,2/17/2014 11:58,Out
8,2/17/2014 12:56,In
8,2/17/2014 18:57,Out
8,2/17/2014 19:24,In
8,2/17/2014 21:59,Out
8,2/18/2014 7:20,In
8,2/18/2014 11:57,Out
8,2/18/2014 12:53,In
8,2/18/2014 19:00,Out
8,2/18/2014 19:24,In
8,2/18/2014 21:58,Out
8,2/19/2014 7:20,In
8,2/19/2014 11:57,Out
8,2/19/2014 12:53,In
8,2/19/2014 18:59,Out
8,2/19/2014 19:23,In
8,2/19/2014 21:58,Out
8,2/20/2014 7:24,In
8,2/20/2014 11:57,Out
8,2/20/2014 12:54,In
8,2/20/2014 19:20,In
8,2/20/2014 21:58,Out
8,2/21/2014 7:20,In
8,2/21/2014 11:58,Out
8,2/21/2014 12:55,In
8,2/21/2014 19:03,Out
8,2/21/2014 19:22,In
8,2/21/2014 21:58,Out
8,2/22/2014 7:20,In
8,2/22/2014 11:57,Out
8,2/22/2014 12:54,In
8,2/22/2014 18:59,Out
8,2/22/2014 19:25,In
8,2/22/2014 20:59,Out
8,2/23/2014 7:20,In
8,2/23/2014 11:56,Out
8,2/23/2014 12:55,In
8,2/23/2014 16:00,Out
8,2/24/2014 7:23,In
8,2/24/2014 11:56,Out
8,2/24/2014 12:53,In
8,2/24/2014 19:00,Out
8,2/24/2014 19:24,In
8,2/24/2014 21:57,Out
8,2/25/2014 7:21,In
8,2/25/2014 11:57,Out
8,2/25/2014 12:52,In
8,2/25/2014 19:01,Out
8,2/26/2014 7:21,In
8,2/26/2014 11:56,In
8,2/26/2014 12:54,In
8,2/26/2014 18:59,In
8,2/26/2014 18:59,Out
8,2/26/2014 19:21,In
8,2/26/2014 22:00,Out
8,2/27/2014 11:56,Out
8,2/27/2014 12:55,In
8,2/27/2014 19:02,Out
8,2/27/2014 19:23,In
8,2/27/2014 21:57,Out
8,2/28/2014 7:20,In
8,3/1/2014 7:22,In
8,3/1/2014 11:57,Out
8,3/1/2014 12:54,In
8,3/1/2014 18:08,Out
8,3/2/2014 7:23,In
8,3/2/2014 11:56,Out
8,3/2/2014 12:57,In
8,3/2/2014 16:00,Out
13,2/1/2014 12:02,Out
13,2/1/2014 13:00,In
13,2/1/2014 13:01,In
13,2/1/2014 18:12,Out
13,2/1/2014 18:12,Out
13,2/2/2014 7:24,In
13,2/2/2014 11:32,Out
13,2/2/2014 12:27,In
13,2/2/2014 16:05,Out
13,2/3/2014 11:30,Out
13,2/3/2014 12:29,In
13,2/3/2014 18:30,Out
13,2/3/2014 18:30,Out
13,2/3/2014 19:03,In
13,2/3/2014 22:06,Out
13,2/4/2014 7:24,In
